,year,biome,country_of_production,product_type,forest_500_beef,zero_deforestation_brazil_beef,state_of_production,municipality_of_production,logistics_hub,exporter,exporter_group,importer,importer_group,country_of_destination,economic_bloc,volume,fob,cattle_deforestation_5_year_total_exposure,co2_gross_emissions_cattle_deforestation_5_year_total_exposure,co2_net_emissions_cattle_deforestation_5_year_total_exposure,land_use,state_of_production_trase_id,municipality_of_production_trase_id,country_of_production_trase_id,country_of_destination_trase_id
4568128,2019,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,RIO BRANCO,UNKNOWN,MONDELLI INDUSTRIA DE ALIMENTOS,MONDELLI INDUSTRIA DE ALIMENTOS,HOI TAT TRADING,HOI TAT TRADING,CHINA (HONG KONG),CHINA (HONG KONG),0.3488341849221743,1067.7082443829015,0.2633349261977494,158.54185800578995,148.87810458089098,5.670123113668758,BR-12,BR-1200401,BR,HK
4568594,2019,AMAZONIA,BRAZIL,BEEF OFFALS,4.0,G4,ACRE,RIO BRANCO,UNKNOWN,JBS,JBS,HARMONIE FOOD CO LTD,HARMONIE FOOD CO LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.3484165214890389,1015.5148363918858,0.2630196320720755,158.3520339014662,148.69985100665536,5.663334205963271,BR-12,BR-1200401,BR,HK
4569127,2019,AMAZONIA,BRAZIL,BEEF OFFALS,4.0,G4,ACRE,SENADOR GUIOMARD,UNKNOWN,JBS,JBS,YL TRADING INTERNATIONAL LTD,YL TRADING INTERNATIONAL LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.3478970007629774,934.6248428224496,0.0817557951792997,49.03990912455007,46.039784548770456,5.042409281196614,BR-12,BR-1200450,BR,HK
4569872,2019,AMAZONIA,BRAZIL,BEEF OFFALS,4.0,NONE,ACRE,BUJARI,UNKNOWN,MARFRIG GLOBAL FOODS,MARFRIG,EVER ALLIANCE INTERNATIONAL LTD,EVER ALLIANCE INTERNATIONAL LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.347143409916486,932.6003219875192,0.1749949929389005,105.5314230429068,99.108540958291,5.111514646287468,BR-12,BR-1200138,BR,HK
4642612,2013,AMAZONIA,BRAZIL,BEEF OFFALS,,NONE,ACRE,ACRELANDIA,UNKNOWN,MERIDIONAL MEATIMPORTACAO E EXP DE ALIMENTOS,MERIDIONAL MEATIMPORTACAO E EXP DE ALIMENTOS,PARKER MIGLIORINI INTL GMBH,PARKER MIGLIORINI INTL GMBH,CHINA (HONG KONG),CHINA (HONG KONG),0.3119354902333013,733.3609582066916,,,,5.075823051978718,BR-12,BR-1200013,BR,HK
4653931,2013,AMAZONIA,BRAZIL,BEEF OFFALS,,NONE,ACRE,EPITACIOLANDIA,UNKNOWN,MERIDIONAL MEATIMPORTACAO E EXP DE ALIMENTOS,MERIDIONAL MEATIMPORTACAO E EXP DE ALIMENTOS,PARKER MIGLIORINI INTL GMBH,PARKER MIGLIORINI INTL GMBH,CHINA (HONG KONG),CHINA (HONG KONG),0.3023929695859538,710.9264731777135,,,,6.683521063564863,BR-12,BR-1200252,BR,HK
4668125,2017,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,ACRELANDIA,UNKNOWN,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,HATTON INTERNATIONAL,HATTON INTERNATIONAL,CHINA (HONG KONG),CHINA (HONG KONG),0.6268429431322471,1417.819048147664,0.5145126877229483,308.14558525095663,289.262004273392,10.761590689249765,BR-12,BR-1200013,BR,HK
4668357,2017,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,EPITACIOLANDIA,UNKNOWN,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,HATTON INTERNATIONAL,HATTON INTERNATIONAL,CHINA (HONG KONG),CHINA (HONG KONG),0.6076669855552179,1374.4460817338943,0.5378460489149235,320.5332753412404,300.7935779156705,10.59828232077734,BR-12,BR-1200252,BR,HK
4668475,2017,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,PLACIDO DE CASTRO,UNKNOWN,SUDAMBEEF INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO,SUDAMBEEF INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO,MILLION FAR EAST,MILLION FAR EAST,CHINA (HONG KONG),CHINA (HONG KONG),0.3513491997490987,794.1443482571437,0.141101838619238,83.9867235175444,78.8086444164021,7.181355941044575,BR-12,BR-1200385,BR,HK
4669668,2017,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,RIO BRANCO,UNKNOWN,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,RAMAX,RAMAX,CHINA (HONG KONG),CHINA (HONG KONG),0.3503117607971326,1038.1835242192942,0.208295372969975,125.42218978054956,117.77821200407574,5.280708981469507,BR-12,BR-1200401,BR,HK
4669745,2017,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,ACRELANDIA,UNKNOWN,SUDAMBEEF INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO,SUDAMBEEF INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO,KAI BO FROZEN MEAT SUPERMARKET OB,KAI BO FROZEN MEAT SUPERMARKET OB,CHINA (HONG KONG),CHINA (HONG KONG),0.3502272705960929,1042.0716932452383,0.287466543705273,172.16591245234736,161.61535094836714,6.012674427720426,BR-12,BR-1200013,BR,HK
4669929,2017,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,RIO BRANCO,UNKNOWN,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,LONGTIAN INDUSTRY CO,LONGTIAN INDUSTRY CO,CHINA (HONG KONG),CHINA (HONG KONG),0.350024620009594,1037.9870845742196,0.2081246390577046,125.31938470695891,117.6816724860396,5.276380531484696,BR-12,BR-1200401,BR,HK
4670050,2017,AMAZONIA,BRAZIL,BEEF OFFALS,5.0,G4 & TAC,ACRE,EPITACIOLANDIA,RIO BRANCO,JBS S/A,JBS,PARKER MIGLIORINI INTL GMBH,PARKER MIGLIORINI INTL GMBH,CHINA (HONG KONG),CHINA (HONG KONG),0.3499097166715637,1303.918222081011,0.309705090226001,184.5710071874064,173.20439998716068,6.102753732260249,BR-12,BR-1200252,BR,HK
4670148,2017,AMAZONIA,BRAZIL,BEEF OFFALS,,NONE,ACRE,BRASILEIA,UNKNOWN,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,TOP GLORY TRADE,TOP GLORY TRADE,CHINA (HONG KONG),CHINA (HONG KONG),0.349829002037807,1187.065731248898,0.2951507290192977,177.43001642385676,166.59784123895767,5.54448132238863,BR-12,BR-1200104,BR,HK
4670707,2017,AMAZONIA,BRAZIL,BEEF OFFALS,,NONE,ACRE,SENA MADUREIRA,UNKNOWN,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,TOP GLORY TRADE,TOP GLORY TRADE,CHINA (HONG KONG),CHINA (HONG KONG),0.3492553352986351,1185.119122696544,0.4575943403082717,275.0915236565064,258.2978602629398,5.128506846818258,BR-12,BR-1200500,BR,HK
4670824,2017,AMAZONIA,BRAZIL,BEEF OFFALS,,NONE,ACRE,XAPURI,UNKNOWN,RXM IMPORTACAO E EXPORTACAO,RXM IMPORTACAO E EXPORTACAO,WORLD MEAT SAL,WORLD MEAT SAL,CHINA (HONG KONG),CHINA (HONG KONG),0.3491397861213062,403.1125113880829,0.2380784201561187,142.51418222158318,133.77674959002582,5.153196278352435,BR-12,BR-1200708,BR,HK
4670984,2017,AMAZONIA,BRAZIL,BEEF OFFALS,,NONE,ACRE,ACRELANDIA,RIO BRANCO,FRISACRE FRIGORIFICO SANTO AFONSO DO ACRE,FRISACRE FRIGORIFICO SANTO AFONSO DO ACRE,FRIGORIFICO ALL FOOD,FRIGORIFICO ALL FOOD,PARAGUAY,PARAGUAY,0.3490078831551109,327.7184023763766,0.2864656704937151,171.56648182819217,161.05265424893278,5.991740079371719,BR-12,BR-1200013,BR,PY
4671659,2017,AMAZONIA,BRAZIL,BEEF OFFALS,,NONE,ACRE,SENADOR GUIOMARD,UNKNOWN,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,ZHAOHE HONGKONG ELECTRON TRADE CO,ZHAOHE HONGKONG ELECTRON TRADE CO,CHINA (HONG KONG),CHINA (HONG KONG),0.3481513447368008,1415.0831248708068,0.0843918859642005,50.61855957451085,47.52095261498411,5.676341284866102,BR-12,BR-1200450,BR,HK
4673243,2017,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,RIO BRANCO,UNKNOWN,RXM IMPORTACAO E EXPORTACAO,RXM IMPORTACAO E EXPORTACAO,LONGEVITY TRADING,LONGEVITY TRADING,CHINA (HONG KONG),CHINA (HONG KONG),0.3465789305591304,319.60730253638445,0.206075832110459,124.0857238238716,116.52319826960608,5.224439131666965,BR-12,BR-1200401,BR,HK
4675504,2017,AMAZONIA,BRAZIL,BEEF OFFALS,,NONE,ACRE,BUJARI,UNKNOWN,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,ZHAOHE HONGKONG ELECTRON TRADE CO,ZHAOHE HONGKONG ELECTRON TRADE CO,CHINA (HONG KONG),CHINA (HONG KONG),0.343943572392676,1397.9803684762549,0.1512663831382989,91.21297553960667,85.66200143604681,5.241588682744305,BR-12,BR-1200138,BR,HK
4677339,2017,AMAZONIA,BRAZIL,BEEF OFFALS,,NONE,ACRE,BRASILEIA,UNKNOWN,SUDAMBEEF INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO,SUDAMBEEF INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO,FRIEND KONG,FRIEND KONG,CHINA (HONG KONG),CHINA (HONG KONG),0.34206348338539,913.622405622458,0.2885989609322535,173.49141758267433,162.89969547043242,5.421404696733866,BR-12,BR-1200104,BR,HK
4677850,2017,AMAZONIA,BRAZIL,BEEF OFFALS,,NONE,ACRE,SENA MADUREIRA,UNKNOWN,SUDAMBEEF INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO,SUDAMBEEF INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO,FRIEND KONG,FRIEND KONG,CHINA (HONG KONG),CHINA (HONG KONG),0.3415025509242149,912.1242028341964,0.4474366422209063,268.98503063953933,252.5641536803892,5.014664039772455,BR-12,BR-1200500,BR,HK
4678759,2017,AMAZONIA,BRAZIL,BEEF OFFALS,5.0,G4 & TAC,ACRE,ASSIS BRASIL,RIO BRANCO,JBS S/A,JBS,PARKER MIGLIORINI INTL GMBH,PARKER MIGLIORINI INTL GMBH,CHINA (HONG KONG),CHINA (HONG KONG),0.3403251489567995,1192.5810419999962,0.2979206353967823,179.25439486529558,168.3204625121264,4.727520845059267,BR-12,BR-1200054,BR,HK
4679639,2017,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,EPITACIOLANDIA,UNKNOWN,SUDAMBEEF INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO,SUDAMBEEF INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO,KAI BO FROZEN MEAT SUPERMARKET OB,KAI BO FROZEN MEAT SUPERMARKET OB,CHINA (HONG KONG),CHINA (HONG KONG),0.3395133535665564,1010.1933371102187,0.3005032692417591,179.0871148633236,168.05822728072613,5.921431406191296,BR-12,BR-1200252,BR,HK
4680905,2017,AMAZONIA,BRAZIL,BEEF OFFALS,,NONE,ACRE,EPITACIOLANDIA,RIO BRANCO,FRISACRE FRIGORIFICO SANTO AFONSO DO ACRE,FRISACRE FRIGORIFICO SANTO AFONSO DO ACRE,FRIGORIFICO ALL FOOD,FRIGORIFICO ALL FOOD,PARAGUAY,PARAGUAY,0.3383312688057663,317.6930614994748,0.2994570060199838,178.4635866659495,167.47309839755548,5.900814738971018,BR-12,BR-1200252,BR,PY
4681424,2017,AMAZONIA,BRAZIL,BEEF OFFALS,,NONE,ACRE,BRASILEIA,UNKNOWN,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,WAI WA FOOD TRADING CO,WAI WA FOOD TRADING CO,CHINA (HONG KONG),CHINA (HONG KONG),0.3377239288443334,1229.1009405216682,0.2849376787659641,171.29043587730763,160.83308459978593,5.352626582397381,BR-12,BR-1200104,BR,HK
4681915,2017,AMAZONIA,BRAZIL,BEEF OFFALS,,NONE,ACRE,SENA MADUREIRA,UNKNOWN,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,WAI WA FOOD TRADING CO,WAI WA FOOD TRADING CO,CHINA (HONG KONG),CHINA (HONG KONG),0.337170112597333,1227.0854005734225,0.4417602815250256,265.5725786594695,249.3600235313168,4.951046000540977,BR-12,BR-1200500,BR,HK
4684059,2017,AMAZONIA,BRAZIL,BEEF OFFALS,5.0,G4 & TAC,ACRE,ACRELANDIA,RIO BRANCO,JBS S/A,JBS,SOUTH AMERICA FOOD,SOUTH AMERICA FOOD,CHINA (HONG KONG),CHINA (HONG KONG),0.3348148959068031,1190.528129521737,0.274816066560304,164.58944490051238,154.50317964280953,5.748075982810604,BR-12,BR-1200013,BR,HK
4686127,2017,AMAZONIA,BRAZIL,BEEF OFFALS,,NONE,ACRE,CAPIXABA,RIO BRANCO,FRISACRE FRIGORIFICO SANTO AFONSO DO ACRE,FRISACRE FRIGORIFICO SANTO AFONSO DO ACRE,UNKNOWN,UNKNOWN,PARAGUAY,PARAGUAY,0.3323538822843349,312.0802955542454,0.1810996304567341,108.9417473077705,102.2949023098014,4.399901777213022,BR-12,BR-1200179,BR,PY
4686874,2017,AMAZONIA,BRAZIL,BEEF OFFALS,5.0,G4 & TAC,ACRE,ACRELANDIA,RIO BRANCO,JBS S/A,JBS,SOUTH AMERICA FOOD,SOUTH AMERICA FOOD,CHINA (HONG KONG),CHINA (HONG KONG),0.331712603612091,1285.857771457443,0.2722697050448042,163.06440950648397,153.0716004939301,5.694816070993965,BR-12,BR-1200013,BR,HK
4687127,2017,AMAZONIA,BRAZIL,BEEF OFFALS,,NONE,ACRE,XAPURI,UNKNOWN,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,TOP GLORY TRADE,TOP GLORY TRADE,CHINA (HONG KONG),CHINA (HONG KONG),0.331534886800455,1124.988781781364,0.2260736393092303,135.32809822446262,127.03123876134916,4.893353357931274,BR-12,BR-1200708,BR,HK
4687949,2017,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,RIO BRANCO,UNKNOWN,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,VITAFIL,VITAFIL,CHINA (HONG KONG),CHINA (HONG KONG),0.3307861872445056,111.57771840237638,0.196685466935583,118.43144477638778,111.21352477761906,4.986374382502355,BR-12,BR-1200401,BR,HK
4688807,2017,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,ACRELANDIA,UNKNOWN,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,WELL BEST TRADING CO,WELL BEST TRADING CO,CHINA (HONG KONG),CHINA (HONG KONG),0.3298949275310917,808.5177118183407,0.27077775651752,162.17087011848764,152.23281841610628,5.663610350001702,BR-12,BR-1200013,BR,HK
4689948,2017,AMAZONIA,BRAZIL,BEEF OFFALS,5.0,G4 & TAC,ACRE,ASSIS BRASIL,RIO BRANCO,JBS S/A,JBS,ORIENTAL PARTNERS,ORIENTAL PARTNERS,CHINA (HONG KONG),CHINA (HONG KONG),0.3287414147604726,1207.436293724477,0.2877802344813177,173.1530671497038,162.5912958504208,4.566609008115613,BR-12,BR-1200054,BR,HK
4693589,2017,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,RIO BRANCO,UNKNOWN,SUDAMBEEF INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO,SUDAMBEEF INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO,SUDAMBEEF IND COM IMP E EXP,SUDAMBEEF IND COM IMP E EXP,CHINA (HONG KONG),CHINA (HONG KONG),0.3247562307061942,863.9415590381185,0.1931000547779031,116.27253823098486,109.18619489886036,4.895476932821322,BR-12,BR-1200401,BR,HK
4693725,2017,AMAZONIA,BRAZIL,BEEF OFFALS,,NONE,ACRE,CAPIXABA,UNKNOWN,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,WELL BEST TRADING CO,WELL BEST TRADING CO,CHINA (HONG KONG),CHINA (HONG KONG),0.3246093285645047,1097.5331326223593,0.1768796231347986,106.40317243523332,99.9112130904732,4.297374689395072,BR-12,BR-1200179,BR,HK
4693729,2017,AMAZONIA,BRAZIL,BEEF OFFALS,,NONE,ACRE,PORTO ACRE,UNKNOWN,SUDAMBEEF INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO,SUDAMBEEF INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO,KAI BO FROZEN MEAT SUPERMARKET OB,KAI BO FROZEN MEAT SUPERMARKET OB,CHINA (HONG KONG),CHINA (HONG KONG),0.3246046465898655,677.3229019131977,0.1752215882292094,105.78264913767528,99.35171172129547,4.587901357485251,BR-12,BR-1200807,BR,HK
4693759,2017,AMAZONIA,BRAZIL,BEEF OFFALS,5.0,G4 & TAC,ACRE,EPITACIOLANDIA,RIO BRANCO,JBS S/A,JBS,SOUTH AMERICA FOOD,SOUTH AMERICA FOOD,CHINA (HONG KONG),CHINA (HONG KONG),0.3245724638743318,1154.1082939694809,0.2872790877751711,171.20606747486755,160.66252572938822,5.66084827291953,BR-12,BR-1200252,BR,HK
4694090,2017,AMAZONIA,BRAZIL,BEEF OFFALS,,NONE,ACRE,XAPURI,UNKNOWN,SUDAMBEEF INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO,SUDAMBEEF INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO,FRIEND KONG,FRIEND KONG,CHINA (HONG KONG),CHINA (HONG KONG),0.3241754616745254,865.8450244604536,0.2210552473158588,132.32407950435484,124.21139407067284,4.784730497755215,BR-12,BR-1200708,BR,HK
4696647,2017,AMAZONIA,BRAZIL,BEEF OFFALS,5.0,G4 & TAC,ACRE,EPITACIOLANDIA,RIO BRANCO,JBS S/A,JBS,SOUTH AMERICA FOOD,SOUTH AMERICA FOOD,CHINA (HONG KONG),CHINA (HONG KONG),0.3215650748182806,1246.521675636773,0.2846172477216602,169.61972448228133,159.1738759658544,5.608396586350899,BR-12,BR-1200252,BR,HK
4697755,2017,AMAZONIA,BRAZIL,BEEF OFFALS,,NONE,ACRE,CAPIXABA,UNKNOWN,RXM IMPORTACAO E EXPORTACAO,RXM IMPORTACAO E EXPORTACAO,WORLD MEAT SAL,WORLD MEAT SAL,CHINA (HONG KONG),CHINA (HONG KONG),0.3203067987201546,369.8222980577097,0.1745351746226122,104.99285306160156,98.58694130195757,4.240415196162878,BR-12,BR-1200179,BR,HK
4698027,2017,AMAZONIA,BRAZIL,BEEF OFFALS,,NONE,ACRE,XAPURI,UNKNOWN,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,WAI WA FOOD TRADING CO,WAI WA FOOD TRADING CO,CHINA (HONG KONG),CHINA (HONG KONG),0.3200628417512119,1164.8257829067743,0.2182508517901513,130.64536316076524,122.63559850823611,4.72402948765683,BR-12,BR-1200708,BR,HK
4698369,2017,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,EPITACIOLANDIA,UNKNOWN,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,WELL BEST TRADING CO,WELL BEST TRADING CO,CHINA (HONG KONG),CHINA (HONG KONG),0.3198030038610207,783.7840819482598,0.2830576387173894,168.69026412201816,158.30165542339523,5.577664415740676,BR-12,BR-1200252,BR,HK
4700718,2017,AMAZONIA,BRAZIL,BEEF OFFALS,5.0,G4 & TAC,ACRE,ACRELANDIA,RIO BRANCO,JBS S/A,JBS,ONEYAO INTL CO LTD,ONEYAO INTL CO LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.3174032804027314,1070.9109126543594,0.260524612554562,156.0301837515281,146.46844166972386,5.4491547277397245,BR-12,BR-1200013,BR,HK
4702076,2017,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,ACRELANDIA,UNKNOWN,RXM IMPORTACAO E EXPORTACAO,RXM IMPORTACAO E EXPORTACAO,LONGEVITY TRADING,LONGEVITY TRADING,CHINA (HONG KONG),CHINA (HONG KONG),0.3160029339709732,788.67254189666,0.2593752082033748,155.34179669142648,145.82223990584433,5.425113689570847,BR-12,BR-1200013,BR,HK
4705044,2017,AMAZONIA,BRAZIL,BEEF OFFALS,,NONE,ACRE,PLACIDO DE CASTRO,UNKNOWN,SUDAMBEEF INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO,SUDAMBEEF INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO,KAI BO FROZEN MEAT SUPERMARKET OB,KAI BO FROZEN MEAT SUPERMARKET OB,CHINA (HONG KONG),CHINA (HONG KONG),0.3133679716620849,653.8763574786202,0.1258485774194933,74.90766796688779,70.28934481092348,6.405043605153038,BR-12,BR-1200385,BR,HK
4708247,2017,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,ACRELANDIA,UNKNOWN,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,FULLYTECH INTL LOGISTICS,FULLYTECH INTL LOGISTICS,CHINA (HONG KONG),CHINA (HONG KONG),0.3103077488716142,681.7271032545025,0.2547006002738209,152.54213823665427,143.1941483326718,5.327339196597277,BR-12,BR-1200013,BR,HK
4709495,2017,AMAZONIA,BRAZIL,BEEF OFFALS,,NONE,ACRE,ASSIS BRASIL,UNKNOWN,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,BETTER YIELD GROUP,BETTER YIELD GROUP,CHINA (HONG KONG),CHINA (HONG KONG),0.3089708239410413,1004.2365199549674,0.2704730592779876,162.739598429188,152.8130146946926,4.291972001404531,BR-12,BR-1200054,BR,HK
4711279,2017,AMAZONIA,BRAZIL,BEEF OFFALS,5.0,G4 & TAC,ACRE,EPITACIOLANDIA,RIO BRANCO,JBS S/A,JBS,ONEYAO INTL CO LTD,ONEYAO INTL CO LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.3076934927972442,1038.1503265221727,0.2723395104748408,162.30271742897742,152.30747893155464,5.366463182053088,BR-12,BR-1200252,BR,HK
4711936,2017,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,ACRELANDIA,UNKNOWN,RXM IMPORTACAO E EXPORTACAO,RXM IMPORTACAO E EXPORTACAO,RYQL HONG KONG TRADING CO,RYQL HONG KONG TRADING CO,CHINA (HONG KONG),CHINA (HONG KONG),0.3071141871336559,801.4171464335192,0.2520793247993048,150.97223629939882,141.72045212341615,5.272512378107425,BR-12,BR-1200013,BR,HK
4712846,2017,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,EPITACIOLANDIA,UNKNOWN,RXM IMPORTACAO E EXPORTACAO,RXM IMPORTACAO E EXPORTACAO,LONGEVITY TRADING,LONGEVITY TRADING,CHINA (HONG KONG),CHINA (HONG KONG),0.3063359848213746,764.5460021130139,0.2711379801653987,161.58665667835135,151.63551601301992,5.342786969385672,BR-12,BR-1200252,BR,HK
4714979,2017,AMAZONIA,BRAZIL,BEEF OFFALS,,NONE,ACRE,CAPIXABA,UNKNOWN,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,TOP GLORY TRADE,TOP GLORY TRADE,CHINA (HONG KONG),CHINA (HONG KONG),0.3041557636121328,1032.083909117356,0.1657344755922512,99.69873110519926,93.61582874199112,4.026598021568181,BR-12,BR-1200179,BR,HK
4722309,2016,AMAZONIA,BRAZIL,BEEF OFFALS,,NONE,ACRE,XAPURI,UNKNOWN,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,UNKNOWN,UNKNOWN,VIETNAM,VIETNAM,0.278215130250828,365.714510331575,0.1680975816975502,98.8678084755334,93.0381442792836,3.5369052338936062,BR-12,BR-1200708,BR,VN
4752103,2016,AMAZONIA,BRAZIL,BEEF OFFALS,,NONE,ACRE,CAPIXABA,UNKNOWN,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,UNKNOWN,UNKNOWN,VIETNAM,VIETNAM,0.2552393089202142,335.51273359924653,0.1326989167076193,79.59979869350833,74.93708699815384,3.3048082365889595,BR-12,BR-1200179,BR,VN
4754917,2016,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,ACRELANDIA,UNKNOWN,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,MICHI FOODS PRODUCAO COMERCIO DISTRIBUICAO IMPORTACAO E,BETTER YIELD GROUP,BETTER YIELD GROUP,CHINA (HONG KONG),CHINA (HONG KONG),0.2530897677331947,357.2130585902505,0.2072805197734865,118.50498121501698,111.48044940260536,4.093116919108115,BR-12,BR-1200013,BR,HK
4762620,2019,AMAZONIA,BRAZIL,BEEF BONELESS,,NONE,ACRE,PORTO ACRE,UNKNOWN,FRISA FRIGORIFICO RIO DOCE,FRISA FRIGORIFICO RIO DOCE,LONGEVITY TRADING LTD,LONGEVITY TRADING LTD,CHINA (HONG KONG),CHINA (HONG KONG),0.3465170725369498,1060.6160495700049,0.1789760679653345,108.05362173993022,101.48483620267628,4.624382237182695,BR-12,BR-1200807,BR,HK
4763105,2019,AMAZONIA,BRAZIL,BEEF BONELESS,4.0,NONE,ACRE,BUJARI,UNKNOWN,MARFRIG GLOBAL FOODS,MARFRIG,KAI BO FROZEN MEAT SUPERMARKET OB,KAI BO FROZEN MEAT SUPERMARKET OB,CHINA (HONG KONG),CHINA (HONG KONG),0.3462753413232967,1059.8761610473257,0.1745573995610738,105.26753062461154,98.86070963191378,5.098732766518709,BR-12,BR-1200138,BR,HK
